Date,BMA.BA,AGRO.BA,BBAR.BA,CEPU.BA,CRES.BA,COME.BA,EDN.BA,GGAL.BA,IRSA.BA,LOMA.BA,MELI.BA,PAMP.BA,SUPV.BA,TECO2.BA,TGSU2.BA,TXAR.BA,YPFD.BA,CAPX.BA,METR.BA,^MERV
2021-08-13 00:00:00+00:00,214.25,14.46,149.41,44.91,78.77,4.08,41.45,142.07,74.98,248.3,5497.5,117.15,117.15,178.75,171.5,78.01,862.85,69.14,26.3,69545
2021-08-17 00:00:00+00:00,208.25,14.16,147.3,42.99,75.09,3.99,41.9,139.9,73.33,240.31,5211.5,112.6,112.6,177.55,165.9,77.58,838.75,67.34,26.3,67999
2021-08-18 00:00:00+00:00,208.25,14.22,147.91,43.29,72.71,3.98,41.65,138.2,71.08,235.61,5267.5,109.65,109.65,180.5,161.4,75.93,809.95,67.34,26.8,67094
2021-08-19 00:00:00+00:00,211.78,14.27,147.34,42.8,69.73,3.95,41.7,140.79,75.03,228.66,5254.5,109.95,109.95,177.75,163.85,76.62,784.95,66.44,26,66682
2021-08-20 00:00:00+00:00,214.9,14.35,152.43,43.68,71.59,4.06,40.55,144.85,77.43,230.05,5331,111.55,111.55,184.3,168.2,78.01,802.35,66.44,26.5,67822
2021-08-23 00:00:00+00:00,225.71,13.88,157.14,44.22,71.89,4.14,41.7,149.95,78.48,232.23,5350,112.9,112.9,189.05,171.95,78.27,822.8,66.26,26.5,69050
2021-08-24 00:00:00+00:00,240.7,13.77,167.24,46.14,73.75,4.25,45.4,160.37,79.08,240.26,5412,120.2,120.2,189.05,179,77.92,861.55,67.34,27.5,71354
2021-08-25 00:00:00+00:00,251.71,13.45,177.19,45.99,73.34,4.21,48.95,166.64,77.73,239,5487,120.7,120.7,186.2,178.75,77.49,871.25,67.79,27,72009
2021-08-26 00:00:00+00:00,249.12,13.62,174.55,46.43,73.38,4.24,53.65,167.77,76.58,233.79,5424.5,118.9,118.9,186.5,184.4,76.19,861.2,70.03,28.9,71551
2021-08-27 00:00:00+00:00,256.39,13.55,184.5,47.07,75.76,4.28,54.45,170.23,78.08,238.92,5502,124.15,124.15,189.05,183.95,76.71,895.75,71.83,29.7,73204
2021-08-30 00:00:00+00:00,274.87,13.84,200.08,50.41,78.58,4.51,62.4,180.7,81.33,244.87,5489.5,131,131,194.8,193.25,78.18,907.65,75.42,32.6,76329
2021-08-31 00:00:00+00:00,270.07,14.27,193.57,51.34,77.32,4.6,62.3,178.1,82.63,241.87,5520,129.8,129.8,192.05,192,78.36,917.5,80.36,33.75,76452
2021-09-01 00:00:00+00:00,266.62,13.81,190.55,49.63,75.46,4.46,63.45,175.18,82.53,240.61,5602.5,123.45,123.45,188.7,187.15,79.05,885.85,80.27,33,75233
2021-09-02 00:00:00+00:00,261.11,13.81,187.94,48.05,76.8,4.35,65.45,173.01,85.03,240.48,5706,123.05,123.05,190.05,186.5,80.09,891.35,81.71,32.6,75115
2021-09-03 00:00:00+00:00,259.22,13.75,187.03,46.48,74.9,4.64,64.2,172.44,83.58,235.79,5733,119.7,119.7,186.35,181.45,82.95,872.45,79.01,33,74735
2021-09-06 00:00:00+00:00,263.91,13.77,187.52,47.36,75.2,4.74,64.85,175.84,83.28,240.05,5756.5,122.95,122.95,192.85,182.25,85.55,872.2,79.01,34,76003
2021-09-07 00:00:00+00:00,278.61,14.83,201.3,51.93,78.99,4.79,64.85,187.44,87.53,241,5792,130.85,130.85,192.25,190.95,86.68,938.65,80.54,35.05,79005
2021-09-08 00:00:00+00:00,271.09,14.64,194.18,50.9,76.5,4.68,61.85,186.17,84.88,232.79,5622,124.6,124.6,188.1,185.3,86.68,917.7,79.01,34.15,77459
2021-09-09 00:00:00+00:00,274.46,14.16,192.8,49.58,75.42,4.65,59.3,183.39,83.73,228.31,5690,122.95,122.95,190.2,183.9,86.24,941.15,76.32,33.55,77127
2021-09-10 00:00:00+00:00,273.93,13.96,190.89,48.05,73.38,4.55,59.1,180.37,81.53,225.66,5635.5,120.45,120.45,187.7,182.75,83.99,927.6,79.91,32.75,75895
2021-09-13 00:00:00+00:00,289.87,14.59,207.84,56.41,75.5,4.65,63.85,194.33,85.13,229.18,5508.5,132.55,132.55,193.05,197.6,86.89,971.05,84.4,34,80066
2021-09-14 00:00:00+00:00,293.23,14.05,197.82,56.31,73.49,4.6,61.85,189.33,82.63,224.84,5526,129.25,129.25,193.05,189.05,86.5,947,82.96,34,78989
2021-09-15 00:00:00+00:00,284.61,14.05,192.69,56.31,73.34,4.54,58.6,185.6,80.83,223.01,5658,128.45,128.45,190,191.2,86.68,952.3,83.05,33.1,78489
2021-09-16 00:00:00+00:00,289.74,13.92,197.4,60.24,74.19,4.53,62.25,187.87,82.98,225.66,5656,132.7,132.7,194.15,194.65,87.33,961.05,87,34.55,79738
2021-09-17 00:00:00+00:00,290.44,13.75,191.85,60.63,71.11,4.59,62.75,186.83,81.73,229.36,5685,129.2,129.2,187.9,192.1,85.03,932.15,85.57,35.8,78512
2021-09-20 00:00:00+00:00,262.34,12.95,173.06,54.05,66.46,4.46,58.9,170.46,77.08,226.92,5550,120.6,120.6,183.55,178.95,81.13,881.2,86.73,33.5,73635
2021-09-21 00:00:00+00:00,261.07,13.23,171.76,54.29,67.69,4.42,60.15,168.81,76.78,234.53,5726.5,124.8,124.8,184,178.5,82,873.25,85.3,36,73919
2021-09-22 00:00:00+00:00,264.77,13.19,177.99,60.09,70.66,4.39,62.45,174.24,79.18,232.79,5912.5,128.85,128.85,186.3,186.4,78.62,869.95,85.3,36.7,74750
2021-09-23 00:00:00+00:00,262.1,13.06,177.53,60.58,72.45,4.46,60.45,173.29,80.58,232.96,5962.5,127.9,127.9,187.7,182.45,78.53,865.05,85.3,35.1,74743
2021-09-24 00:00:00+00:00,256.35,12.93,177.42,58.22,71.18,4.44,60.05,170.98,78.13,228.58,5995,126.9,126.9,188.35,182.05,79.14,864.1,82.42,35.5,74180
2021-09-27 00:00:00+00:00,264.93,13.14,184.61,59.6,72.89,4.53,62.9,177.63,80.13,235.05,5701,128.4,128.4,192.2,185.4,78.1,898.05,87.81,36.1,75688
2021-09-28 00:00:00+00:00,262.88,13.27,185.57,58.17,72.71,4.47,62.45,177.44,79.88,236.7,5470,129.5,129.5,189.75,187.15,79.05,906.2,86.19,35.8,75808
2021-09-29 00:00:00+00:00,269.82,13.62,186.76,59.26,71.59,4.46,62.6,180.18,79.53,240.13,5395.5,136.05,136.05,190.5,194.1,79.05,894.45,87.99,36.9,76589
2021-09-30 00:00:00+00:00,269.66,13.79,189.78,59.94,70.55,4.43,63.6,182.87,79.03,241.18,5374.5,135.5,135.5,196.45,192,80.87,913.6,87.99,37.5,77364
2021-10-01 00:00:00+00:00,271.71,14.01,189.32,59.84,71.55,4.42,63.6,186.5,86.93,238.96,5365.5,134.55,134.55,190.5,196.6,81.82,912.65,88.8,37.45,77626
2021-10-04 00:00:00+00:00,267.23,13.62,185.95,58.57,74.53,4.4,63,185.51,87.73,235.05,5108.5,137.65,137.65,192.9,204.65,80.35,922.05,92.48,36.9,77579
2021-10-05 00:00:00+00:00,268.38,13.86,187.52,60.04,74.57,4.62,61.75,184.61,87.68,230.88,5019,139.35,139.35,194.95,200.9,81.22,947.45,93.38,37.5,78192
2021-10-06 00:00:00+00:00,266.66,13.73,187.45,60.58,72.97,4.78,63,185.6,85.08,228.88,4943.5,135,135,193,198.35,79.83,928.75,93.38,37,77443
